drugbank_id	dailymed_id	inchi_key
DB11090	potassium nitrate	FGIUAXJPYTZDNR-UHFFFAOYSA-N
DB11091	hydrogen peroxide	MHAJPDPJQMAIIY-UHFFFAOYSA-N
DB11093	calcium citrate	FNAQSUUGMSOBHW-UHFFFAOYSA-H
DB11096	meradimate	SOXAGEOHPCXXIO-UHFFFAOYSA-N
DB11098	potassium bicarbonate	TYJJADVDDVDEDZ-UHFFFAOYSA-M
DB11100	allantoin	POJWUDADGALRAB-UHFFFAOYSA-N
DB11104	sulfur hexafluoride	SFZCNBIFKDRMGX-UHFFFAOYSA-N
DB11107	potassium bitartrate	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11107	tartaric acid	KYKNRZGSIGMXFH-ZVGUSBNCSA-M
DB11110	magnesium citrate	PLSARIKBYIPYPF-UHFFFAOYSA-H
DB11115	ensulizole	UVCJGUGAGLDPAA-UHFFFAOYSA-N
DB11117	undecylenic acid	FRPZMMHWLSIFAZ-UHFFFAOYSA-N
DB11119	sodium iodide	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11119	sodium iodide i-123	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11119	sodium iodide i-131	FVAUCKIRQBBSSJ-UHFFFAOYSA-M
DB11121	chloroxylenol	OSDLLIBGSJNGJE-UHFFFAOYSA-N
DB11125	benzethonium	SIYLLGKDQZGJHK-UHFFFAOYSA-N
DB11125	benzethonium chloride	SIYLLGKDQZGJHK-UHFFFAOYSA-N
DB11126	calcium gluconate	NEEHYRZPVYRGPP-IYEMJOQQSA-L
DB11127	selenious acid	MCAHWIHFGHIESP-UHFFFAOYSA-N
DB11128	ammonia n-13	FZDJSHPVOMNEIF-UHFFFAOYSA-T
DB11128	water	FZDJSHPVOMNEIF-UHFFFAOYSA-T
DB11129	hydrogen peroxide	AQLJVWUFPCUVLO-UHFFFAOYSA-N
DB11129	urea	AQLJVWUFPCUVLO-UHFFFAOYSA-N
DB11129	urea c-13	AQLJVWUFPCUVLO-UHFFFAOYSA-N
DB11134	copper	KKCXRELNMOYFLS-UHFFFAOYSA-N
DB11142	selenomethionine	RJFAYQIBOAGBLC-BYPYZUCNSA-N
DB11145	oxyquinoline	MCJGNVYPOGVAJF-UHFFFAOYSA-N
DB11148	butamben	IUWVALYLNVXWKX-UHFFFAOYSA-N
DB11150	barium sulfate	TZCXTZWJZNENPQ-UHFFFAOYSA-L
DB11150	sulfuric acid	TZCXTZWJZNENPQ-UHFFFAOYSA-L
DB11151	sodium hydroxide	HEMHJVSKTPXQMS-UHFFFAOYSA-M
DB11151	water	HEMHJVSKTPXQMS-UHFFFAOYSA-M
DB11153	potassium hydroxide	KWYUFKZDYYNOTN-UHFFFAOYSA-M
DB11153	water	KWYUFKZDYYNOTN-UHFFFAOYSA-M
DB11155	triclocarban	ICUTUKXCWQYESQ-UHFFFAOYSA-N
DB11156	pyrantel	YSAUAVHXTIETRK-AATRIKPKSA-N
DB11156	pyrantel pamoate	YSAUAVHXTIETRK-AATRIKPKSA-N
DB11157	anthralin	NUZWLKWWNNJHPT-UHFFFAOYSA-N
DB11160	phenyltoloxamine	IZRPKIZLIFYYKR-UHFFFAOYSA-N
DB11160	phenyltoloxamine citrate	IZRPKIZLIFYYKR-UHFFFAOYSA-N
DB11171	sulfuric acid	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11171	water	YHGPYBQVSJBGHH-UHFFFAOYSA-H
DB11180	tetrofosmin	QCWJONLQSHEGEJ-UHFFFAOYSA-N
DB11181	homatropine	ZTVIKZXZYLEVOL-MCOXGKPRSA-N
DB11181	homatropine hydrobromide	ZTVIKZXZYLEVOL-MCOXGKPRSA-N
DB11185	sulisobenzone	CXVGEDCSTKKODG-UHFFFAOYSA-N
DB11189	glycine	AACACXATQSKRQG-UHFFFAOYSA-L
DB11195	xylitol	HEBKCHPVOIAQTA-SCDXWVJYSA-N
DB11197	glycine	NIBOCUPOPAKNJE-NVKWYWNSSA-L
DB11200	glycine	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	hydrochloric acid	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11200	water	WYANSMZYIOPJFV-UHFFFAOYSA-L
DB11205	hydrochloric acid	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11205	water	IMZDRXBSGZPLDE-UHFFFAOYSA-H
DB11206	bemotrizinol	XVAMCHGMPYWHNL-UHFFFAOYSA-N
DB11207	amiloxate	UBNYRXMKIIGMKK-RMKNXTFCSA-N
DB11210	glycine	GIPOFCXYHMWROH-UHFFFAOYSA-L
DB11219	enzacamene	HEOCBCNFKCOKBX-SDNWHVSQSA-N
DB11233	silver	QUTYHQJYVDNJJA-UHFFFAOYSA-K
DB11235	thonzylamine	GULNIHOSWFYMRN-UHFFFAOYSA-N
DB11235	thonzylamine hydrochloride	GULNIHOSWFYMRN-UHFFFAOYSA-N
DB11239	sulfuric acid	DIZPMCHEQGEION-UHFFFAOYSA-H
DB11246	copper	OCUCCJIRFHNWBP-IYEMJOQQSA-L
DB11248	zinc gluconate	WHMDKBIGKVEYHS-IYEMJOQQSA-L
DB11250	glyceryl monostearate	VBICKXHEKHSIBG-UHFFFAOYSA-N
DB11254	hexylresorcinol	WFJIVOKAWHGMBH-UHFFFAOYSA-N
DB11256	levomefolate calcium	ZNOVTXRBGFNYRX-STQMWFEESA-N
DB11256	levomefolic acid	ZNOVTXRBGFNYRX-STQMWFEESA-N
DB11262	bisoctrizole	FQUNFJULCYSSOP-UHFFFAOYSA-N
DB11278	methylephedrine	FMCGSUUBYTWNDP-ONGXEEELSA-N
DB11282	diethyltoluamide	MMOXZBCLCQITDF-UHFFFAOYSA-N
DB11290	stearic acid	CEGOLXSVJUTHNZ-UHFFFAOYSA-K
DB11309	sulfuric acid	QAOWNCQODCNURD-UHFFFAOYSA-N
DB11315	methscopolamine	LZCOQTDXKCNBEE-IKIFYQGPSA-N
DB11315	methscopolamine bromide	LZCOQTDXKCNBEE-IKIFYQGPSA-N
DB11324	nonivamide	RGOVYLWUIBMPGK-UHFFFAOYSA-N
DB11326	boric acid	KGBXLFKZBHKPEV-UHFFFAOYSA-N
DB11327	dipyrithione	ZHDBTKPXEJDTTQ-UHFFFAOYSA-N
DB11344	levomenthol	NOOLISFMXDJSKH-AEJSXWLSSA-N
DB11348	phosphoric acid	QORWJWZARLRLPR-UHFFFAOYSA-H
DB11359	guaiacol	LHGVFZTZFXWLCP-UHFFFAOYSA-N
DB11362	selexipag	QXWZQTURMXZVHJ-UHFFFAOYSA-N
DB11363	alectinib	KDGFLJKFZUIJMX-UHFFFAOYSA-N
DB11363	alectinib hydrochloride	KDGFLJKFZUIJMX-UHFFFAOYSA-N
DB11387	chloroform	HEDRZPFGACZZDS-UHFFFAOYSA-N
DB11417	hydrogen peroxide	QPUPHFVWBIOERP-MXIFXDQUSA-M
DB11420	squalane	PRAKJMSDJKAYCZ-UHFFFAOYSA-N
DB11428	dexmedetomidine	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11428	dexmedetomidine hydrochloride	CUHVIMMYOGQXCV-UHFFFAOYSA-N
DB11525	ammonia n-13	WQGJEAMPBSZCIF-HKSLRPGUSA-N
DB11560	lesinurad	FGQFOYHRJSUHMR-UHFFFAOYSA-N
DB11570	padimate o	WYWZRNAHINYAEF-UHFFFAOYSA-N
DB11573	hydrochloric acid	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11573	water	ZLVPDILYQLCEJO-UHFFFAOYSA-H
DB11574	elbasvir	BVAZQCUMNICBAQ-PZHYSIFUSA-N
DB11575	grazoprevir	OBMNJSNZOWALQB-NCQNOWPTSA-N
DB11577	indigotindisulfonate sodium	CFZXDJWFRVEWSR-BUHFOSPRSA-N
DB11581	venetoclax	LQBVNQSMGBZMKD-UHFFFAOYSA-N
DB11588	carbon monoxide	UGFAIRIUMAVXCW-UHFFFAOYSA-N
DB11594	domiphen	YXUPZGKORWTXID-UHFFFAOYSA-N
DB11594	domiphen bromide	YXUPZGKORWTXID-UHFFFAOYSA-N
DB11596	leucovorin calcium	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11596	levoleucovorin calcium	VVIAGPKUTFNRDU-STQMWFEESA-N
DB11611	lifitegrast	JFOZKMSJYSPYLN-QHCPKHFHSA-N
DB11613	velpatasvir	FHCUMDQMBHQXKK-CDIODLITSA-N
DB11644	tafamidis	TXEIIPDJKFWEEC-UHFFFAOYSA-N
DB11644	tafamidis meglumine	TXEIIPDJKFWEEC-UHFFFAOYSA-N
DB11660	latanoprostene bunod	LOVMMUBRQUFEAH-UIEAZXIASA-N
DB11691	naldemedine	AXQACEQYCPKDMV-RZAWKFBISA-N
DB11691	naldemedine tosylate	AXQACEQYCPKDMV-RZAWKFBISA-N
DB11703	acalabrutinib	WDENQIQQYWYTPO-IBGZPJMESA-N
DB11712	tezacaftor	MJUVRTYWUMPBTR-MRXNPFEDSA-N
DB11718	encorafenib	CMJCXYNUCSMDBY-ZDUSSCGKSA-N
DB11730	ribociclib	RHXHGRAEPCAFML-UHFFFAOYSA-N
DB11749	praziquantel	FSVJFNAIGNNGKK-KRWDZBQOSA-N
DB11760	talazoparib	HWGQMRYQVZSGDQ-HZPDHXFCSA-N
DB11760	talazoparib tosylate	HWGQMRYQVZSGDQ-HZPDHXFCSA-N
DB11793	niraparib	PCHKPVIQAHNQLW-CQSZACIVSA-N
DB11799	bictegravir	SOLUWJRYJLAZCX-LYOVBCGYSA-N
DB11799	bictegravir sodium	SOLUWJRYJLAZCX-LYOVBCGYSA-N
DB11807	mecamylamine	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11807	mecamylamine hydrochloride	IMYZQPCYWPFTAG-NGZCFLSTSA-N
DB11817	baricitinib	XUZMWHLSFXCVMG-UHFFFAOYSA-N
DB11823	ketamine	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11823	ketamine hydrochloride	YQEZLKZALYSWHR-ZDUSSCGKSA-N
DB11827	ertugliflozin	MCIACXAZCBVDEE-CUUWFGFTSA-N
DB11828	neratinib	JWNPDZNEKVCWMY-VQHVLOKHSA-N
DB11828	neratinib maleate	JWNPDZNEKVCWMY-VQHVLOKHSA-N
DB11842	angiotensin ii	CZGUSIXMZVURDU-JZXHSEFVSA-N
DB11868	levetiracetam	HPHUVLMMVZITSG-UHFFFAOYSA-N
DB11915	valbenazine	GEJDGVNQKABXKG-CFKGEZKQSA-N
DB11921	deflazacort	FBHSPRKOSMHSIF-GRMWVWQJSA-N
DB11933	riboprine	USVMJSALORZVDV-SDBHATRESA-N
DB11943	delafloxacin	DYDCPNMLZGFQTM-UHFFFAOYSA-N
DB11943	delafloxacin meglumine	DYDCPNMLZGFQTM-UHFFFAOYSA-N
DB11952	duvelisib	SJVQHLPISAIATJ-ZDUSSCGKSA-N
DB11963	dacomitinib	LVXJQMNHJWSHET-AATRIKPKSA-N
DB11967	binimetinib	ACWZRVQXLIRSDF-UHFFFAOYSA-N
DB11979	elagolix	HEAUOKZIVMZVQL-VWLOTQADSA-N
DB11979	elagolix sodium	HEAUOKZIVMZVQL-VWLOTQADSA-N
DB11989	benznidazole	CULUWZNBISUWAS-UHFFFAOYSA-N
DB11995	avatrombopag	OFZJKCQENFPZBH-UHFFFAOYSA-N
DB11995	avatrombopag maleate	OFZJKCQENFPZBH-UHFFFAOYSA-N
DB12001	abemaciclib	UZWDCWONPYILKI-UHFFFAOYSA-N
DB12010	fostamatinib	GKDRMWXFWHEQQT-UHFFFAOYSA-N
DB12020	tecovirimat	CSKDFZIMJXRJGH-VWLPUNTISA-N
DB12035	sarecycline	PQJQFLNBMSCUSH-SBAJWEJLSA-N
DB12035	sarecycline hydrochloride	PQJQFLNBMSCUSH-SBAJWEJLSA-N
DB12039	cianidanol	PFTAWBLQPZVEMU-UKRRQHHQSA-N
DB12070	letermovir	FWYSMLBETOMXAG-QHCPKHFHSA-N
DB12095	telotristat ethyl	MDSQOJYHHZBZKA-GBXCKJPGSA-N
DB12098	baclofen	KPYSYYIEGFHWSV-MRVPVSSYSA-N
DB12107	vaborbactam	IOOWNWLVCOUUEX-WPRPVWTQSA-N
DB12161	tetrabenazine	MKJIEFSOBYUXJB-WEZHFFAMSA-N
DB12243	edaravone	QELUYTUMUWHWMC-UHFFFAOYSA-N
DB12267	brigatinib	AILRADAXUVEEIR-UHFFFAOYSA-N
DB12301	doravirine	ZIAOVIPSKUPPQW-UHFFFAOYSA-N
DB12329	eravacycline	HLFSMUUOKPBTSM-ISIOAQNYSA-N
DB12329	eravacycline dihydrochloride	HLFSMUUOKPBTSM-ISIOAQNYSA-N
DB12332	rucaparib	HMABYWSNWIZPAG-UHFFFAOYSA-N
DB12332	rucaparib camsylate	HMABYWSNWIZPAG-UHFFFAOYSA-N
DB12364	betrixaban	XHOLNRLADUSQLD-UHFFFAOYSA-N
DB12418	saccharin	CVHZOJJKTDOEJC-UHFFFAOYSA-N
DB12425	liothyronine sodium	AUYYCJSJGJYCDS-UMVFHIKJSA-N
DB12455	omadacycline	JEECQCWWSTZDCK-IQZGDKDPSA-N
DB12483	copanlisib	PZBCKZWLPGJMAO-UHFFFAOYSA-N
DB12582	piperine	MXXWOMGUGJBKIW-YPCIICBESA-N
DB12615	plazomicin	IYDYFVUFSPQPPV-PEXOCOHZSA-N
DB12650	selegiline	MEZLKOACVSPNER-FDJJMKDCSA-N
DB12650	selegiline hydrochloride	MEZLKOACVSPNER-FDJJMKDCSA-N
DB12751	malic acid	BJEPYKJPYRNKOW-UHFFFAOYSA-N
DB12802	podofilox	YJGVMLPVUAXIQN-HAEOHBJNSA-N
DB12834	secnidazole	KPQZUUQMTUIKBP-UHFFFAOYSA-N
DB12924	ozenoxacin	XPIJWUTXQAGSLK-UHFFFAOYSA-N
DB12940	helium	SWQJXJOGLNCZEY-BJUDXGSMSA-N
DB13074	macimorelin	UJVDJAPJQWZRFR-DHIUTWEWSA-N
DB13124	troxerutin	IYVFNTXFRYQLRP-VVSTWUKXSA-N
DB13125	lusutrombopag	NOZIJMHMKORZBA-KJCUYJGMSA-N
DB13139	albuterol	NDAUXUAQIAJITI-LBPRGKRZSA-N
DB13142	erythromycin lactobionate	YPCRNBPOUVJVMU-LCGAVOCYSA-L
DB13145	ammonia n-13	GYAVMUDJCHAASE-UHFFFAOYSA-M
DB13153	levomenol	RGZSQWQPBWRIAQ-CABCVRRESA-N
DB13156	inosine	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13163	water	JGKJMBOJWVAMIJ-OFAZAQPOSA-N
DB13170	plecanatide	NSPHQWLKCGGCQR-DLJDZFDSSA-N
DB13178	inositol	CDAISMWEOUEBRE-GPIVLXJGSA-N
DB13207	arginine	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	arginine glutamate	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13207	glutamic acid	RVEWUBJVAHOGKA-WOYAITHZSA-N
DB13209	water	QGWDKKHSDXWPET-UHFFFAOYSA-E
DB13220	aspartic acid	KKPUODLFBBWJPH-DKWTVANSSA-L
DB13231	calcium lactate	MKJXYGKVIBWPFZ-UHFFFAOYSA-L
DB13236	water	ZDDUXABBRATYFS-UHFFFAOYSA-F
DB13250	hydrochloric acid	MYGVPKMVGSXPCQ-JEDNCBNOSA-N
DB13251	octopamine	QHGUCRYDKWKLMG-UHFFFAOYSA-N
DB13257	ferrous sulfate	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13257	sulfuric acid	BAUYGSIQEAFULO-UHFFFAOYSA-L
DB13259	ethyl chloride	HRYZWHHZPQKTII-UHFFFAOYSA-N
DB13261	water	MPORYQCGWFQFLA-ONPDANIMSA-N
DB13264	penicillin v	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13264	penicillin v potassium	MEGKRPMNPGTIIG-VNYBMUHKSA-N
DB13322	water	BEBILBPAQKONJS-UHFFFAOYSA-L
DB13326	hydrochloric acid	KKAJSJJFBSOMGS-UHFFFAOYSA-N
DB13344	hydrochloric acid	WRWRKDRWMURIBI-UHFFFAOYSA-M
DB13345	dihydroergocristine	DEQITUUQPICUMR-HJPBWRTMSA-N
DB13366	hydrochloric acid	VEXZGXHMUGYJMC-UHFFFAOYSA-N
DB13387	water	BMUDPLZKKRQECS-HXFTUNQESA-K
DB13392	water	SQFDQLBYJKFDDO-UHFFFAOYSA-K
DB13402	chloral hydrate	SULCNWZLMZPENK-UHFFFAOYSA-N
DB13423	water	MSNWSDPPULHLDL-UHFFFAOYSA-K
DB13443	atenolol	METKIMKYRPQLGS-LBPRGKRZSA-N
DB13453	xenon	FHNFHKCVQCLJFQ-UHFFFAOYSA-N
DB13453	xenon xe-133	FHNFHKCVQCLJFQ-UHFFFAOYSA-N
DB13509	aspirin	MXCPYJZDGPQDRA-UHFFFAOYSA-N
DB13515	methadone	USSIQXCVUWKGNF-QGZVFWFLSA-N
DB13515	methadone hydrochloride	USSIQXCVUWKGNF-QGZVFWFLSA-N
DB13547	mafenide	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13547	mafenide acetate	ZLYHTQKHXIVMLY-UHFFFAOYSA-N
DB13569	ferrous chloride	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13569	hydrochloric acid	NMCUIPGRVMDVDB-UHFFFAOYSA-L
DB13576	niacin	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13595	water	XFKLULFTFNRQOX-UHFFFAOYSA-N
DB13598	ether	RTZKZFJDLAIYFH-UHFFFAOYSA-N
DB13612	aspirin	VYMUGTALCSPLDM-UHFFFAOYSA-L
DB13612	urea	VYMUGTALCSPLDM-UHFFFAOYSA-L
DB13612	urea c-13	VYMUGTALCSPLDM-UHFFFAOYSA-L
DB13615	water	NGIYLSFJGRLEMI-MHTUOZSYSA-M
DB13620	potassium gluconate	HLCFGWHYROZGBI-JJKGCWMISA-M
DB13626	glycine	UTUUIUQHGDRVPU-UHFFFAOYSA-K
DB13626	water	UTUUIUQHGDRVPU-UHFFFAOYSA-K
DB13636	diphenhydramine	UFKLOBYBVCBTBP-UHFFFAOYSA-N
DB13639	tartaric acid	OHZCFWMJMWFNFP-ZVGUSBNCSA-L
DB13650	tromethamine	GJJYZOBRHIMORS-GQOAHPRESA-K
DB13650	water	GJJYZOBRHIMORS-GQOAHPRESA-K
DB13654	water	GUJOJGAPFQRJSV-UHFFFAOYSA-N
DB13679	chlorpheniramine	SOYKEARSMXGVTM-HNNXBMFYSA-N
DB13679	chlorpheniramine maleate	SOYKEARSMXGVTM-HNNXBMFYSA-N
DB13679	dexchlorpheniramine	SOYKEARSMXGVTM-HNNXBMFYSA-N
DB13679	dexchlorpheniramine maleate	SOYKEARSMXGVTM-HNNXBMFYSA-N
DB13705	hydrochloric acid	LRQIWRXCHWNNEA-MWZFJMJKSA-L
DB13707	sodium tartrate	HELHAJAZNSDZJO-OLXYHTOASA-L
DB13707	tartaric acid	HELHAJAZNSDZJO-OLXYHTOASA-L
DB13716	dibutyl phthalate	DOIRQSBPFJWKBE-UHFFFAOYSA-N
DB13718	hydroquinine	LJOQGZACKSYWCH-WZBLMQSHSA-N
DB13732	meglumine	XOGYVDXPYVPAAQ-SESJOKTNSA-M
DB13732	water	XOGYVDXPYVPAAQ-SESJOKTNSA-M
DB13743	water	KZNBHWLDPGWJMM-UHFFFAOYSA-J
DB13747	trolamine	GSEJCLTVZPLZKY-UHFFFAOYSA-N
DB13748	arginine	LUCWYYXUZVULSK-WCCKRBBISA-N
DB13749	magnesium gluconate	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13749	water	HJWFTNWQKDPLAS-SYAJEJNSSA-L
DB13751	glycyrrhizinate dipotassium	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13762	rabeprazole	YREYEVIYCVEVJK-RUZDIDTESA-N
DB13765	hydrochloric acid	LWJROJCJINYWOX-UHFFFAOYSA-L
DB13780	water	USWVMPGQVYZHCA-UHFFFAOYSA-K
DB13786	magnesium orotate	QWLHYYKDLOVBNV-UHFFFAOYSA-L
DB13786	orotic acid	QWLHYYKDLOVBNV-UHFFFAOYSA-L
DB13789	acetic acid	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13789	tartaric acid	KQVRYPWCDUCYPZ-OLXYHTOASA-K
DB13812	theophylline	SEIRRUDMPNNSCY-UHFFFAOYSA-N
DB13813	iodoform	OKJPEAGHQZHRQV-UHFFFAOYSA-N
DB13818	water	VTAVFIZOZUAKKE-UHFFFAOYSA-K
DB13830	copper	BJKWDVRCNOATJS-UHFFFAOYSA-L
DB13831	potassium permanganate	VZJVWSHVAAUDKD-UHFFFAOYSA-N
DB13834	water	OASPSZUQLPQSSC-UHFFFAOYSA-M
DB13860	salicylic acid	XCHHJFVNQPPLJK-UHFFFAOYSA-N
DB13862	phosphoric acid	GVALZJMUIHGIMD-UHFFFAOYSA-H
DB13868	adefovir	SUPKOOSCJHTBAH-UHFFFAOYSA-N
DB13873	choline fenofibrate	MQOBSOSZFYZQOK-UHFFFAOYSA-N
DB13873	fenofibric acid	MQOBSOSZFYZQOK-UHFFFAOYSA-N
DB13874	enasidenib	DYLUUSLLRIQKOE-UHFFFAOYSA-N
DB13874	enasidenib mesylate	DYLUUSLLRIQKOE-UHFFFAOYSA-N
DB13878	pibrentasvir	VJYSBPDEJWLKKJ-NLIMODCCSA-N
DB13879	glecaprevir	MLSQGNCUYAMAHD-ITNVBOSISA-N
DB13882	methyl nicotinate	YNBADRVTZLEFNH-UHFFFAOYSA-N
DB13909	gallic acid	JAONZGLTYYUPCT-UHFFFAOYSA-K
DB13909	water	JAONZGLTYYUPCT-UHFFFAOYSA-K
DB13910	valproic acid	YZDVVHSLIPLZLO-UHFFFAOYSA-K
DB13919	candesartan	HTQMVQVXFRQIKW-UHFFFAOYSA-N
DB13943	testosterone cypionate	HPFVBGJFAYZEBE-ZLQWOROUSA-N
DB13944	testosterone enanthate	VOCBWIIFXDYGNZ-IXKNJLPQSA-N
DB13946	testosterone undecanoate	UDSFVOAUHKGBEK-CNQKSJKFSA-N
DB13952	estradiol acetate	FHXBMXJMKMWVRG-SLHNCBLASA-N
DB13953	estradiol benzoate	UYIFTLBWAOGQBI-BZDYCCQFSA-N
DB13954	estradiol cypionate	UOACKFBJUYNSLK-XRKIENNPSA-N
DB13956	estradiol valerate	RSEPBGGWRJCQGY-RBRWEJTLSA-N
DB13969	hydrochloric acid	SCXCDVTWABNWLW-UHFFFAOYSA-M
DB13972	methionine	FFEARJCKVFRZRR-UHFFFAOYSA-N
DB13972	racemethionine	FFEARJCKVFRZRR-UHFFFAOYSA-N
DB13987	hydrochloric acid	AHBGXTDRMVNFER-UHFFFAOYSA-L
DB13987	strontium chloride sr-89	AHBGXTDRMVNFER-UHFFFAOYSA-L
DB13996	acetic acid	UEGPKNKPLBYCNK-UHFFFAOYSA-L
DB13996	magnesium acetate	UEGPKNKPLBYCNK-UHFFFAOYSA-L
DB14006	choline salicylate	UDKCHVLMFQVBAA-UHFFFAOYSA-M
DB14006	salicylic acid	UDKCHVLMFQVBAA-UHFFFAOYSA-M
DB14007	pentetic acid	QPCDCPDFJACHGM-UHFFFAOYSA-N
DB14018	pamabrom	SKTFQHRVFFOHTQ-UHFFFAOYSA-N
DB14019	fosnetupitant	HZIYEEMJNBKMJH-UHFFFAOYSA-N
DB14033	sulfisoxazole acetyl	JFNWFXVFBDDWCX-UHFFFAOYSA-N
DB14055	warfarin	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB14055	warfarin sodium	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB14063	verapamil	SGTNSNPWRIOYBX-HHHXNRCGSA-N
DB14074	icaridin	QLHULAHOXSSASE-UHFFFAOYSA-N
DB14077	magnesium stearate	HQKMJHAJHXVSDF-UHFFFAOYSA-L
DB14077	stearic acid	HQKMJHAJHXVSDF-UHFFFAOYSA-L
DB14078	medronic acid	MBKDYNNUVRNNRF-UHFFFAOYSA-N
DB14080	acetylcysteine	CDIFCTOKYOUYOT-SCGRZTRASA-L
DB14086	cianidanol	PFTAWBLQPZVEMU-DZGCQCFKSA-N
DB14089	succimer	ACTRVOBWPAIOHC-UHFFFAOYSA-N
DB14093	testosterone	MUMGGOZAMZWBJJ-JQSYSRDDSA-N
DB14116	water	JAUGGEIKQIHSMF-UHFFFAOYSA-N
DB14126	tenofovir	SGOIRFVFHAKUTI-ZCFIWIBFSA-N
DB14128	nadide	BAWFJGJZGIEFAR-NNYOXOHSSA-N
DB14132	dimenhydrinate	RYIGNEOBDRVTHA-UHFFFAOYSA-N
DB14134	octyldodecanol	LEACJMVNYZDSKR-UHFFFAOYSA-N
DB14138	water	LRCFXGAMWKDGLA-UHFFFAOYSA-N
DB14149	glyceryl monostearate	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14149	stearic acid	JOMMDNSKWDWPIA-YJTCMNCISA-L
DB14177	propylparaben	QELSKZZBTMNZEB-UHFFFAOYSA-N
DB14177	propylparaben sodium	QELSKZZBTMNZEB-UHFFFAOYSA-N
DB14180	sulfuric acid	LGQLOGILCSXPEA-UHFFFAOYSA-L
DB14185	aripiprazole lauroxil	DDINXHAORAAYAD-UHFFFAOYSA-N
DB14206	hydrochloric acid	GVPFVAHMJGGAJG-UHFFFAOYSA-L
DB14212	methylparaben	LXCFILQKKLGQFO-UHFFFAOYSA-N
DB14212	methylparaben sodium	LXCFILQKKLGQFO-UHFFFAOYSA-N
DB14218	telotristat	NCLGDOBQAWBXRA-PGRDOPGGSA-N
DB14479	acetylcysteine	KNVKDNCWDNRTOE-SCGRZTRASA-L
DB14481	phosphoric acid	XAAHAAMILDNBPS-UHFFFAOYSA-L
DB14481	water	XAAHAAMILDNBPS-UHFFFAOYSA-L
DB14482	ascorbic acid	PPASLZSBLFJQEF-RXSVEWSESA-M
DB14482	sodium ascorbate	PPASLZSBLFJQEF-RXSVEWSESA-M
DB14483	ascorbic acid	BLORRZQTHNGFTI-ZZMNMWMASA-L
DB14483	calcium ascorbate	BLORRZQTHNGFTI-ZZMNMWMASA-L
DB14484	ascorbic acid	AIOKQVJVNPDJKA-ZZMNMWMASA-L
DB14485	ascorbic acid	WWRJFSIRMWUMAE-ZZMNMWMASA-L
DB14486	ascorbic acid	JMORAWFVNMGOKQ-MGMRMFRLSA-N
DB14486	niacinamide	JMORAWFVNMGOKQ-MGMRMFRLSA-N
DB14487	acetic acid	DJWUNCQRNNEAKC-UHFFFAOYSA-L
DB14489	succinic acid	MDXRFOWKIZPNTA-UHFFFAOYSA-L
DB14490	ascorbic acid	RFBYLSCVRUTUSB-ZZMNMWMASA-L
DB14491	fumaric acid	PMVSDNDAUGGCCE-TYYBGVCCSA-L
DB14493	glycine	UOXSXMSTSYWNMH-UHFFFAOYSA-L
DB14494	water	UOURRHZRLGCVDA-UHFFFAOYSA-D
DB14497	hydrochloric acid	RUGQTQJQCSDUFS-UHFFFAOYSA-H
DB14497	water	RUGQTQJQCSDUFS-UHFFFAOYSA-H
DB14498	acetic acid	SCVFZCLFOSHCOH-UHFFFAOYSA-M
DB14498	potassium acetate	SCVFZCLFOSHCOH-UHFFFAOYSA-M
DB14499	potassium sulfate	OTYBMLCTZGSZBG-UHFFFAOYSA-L
DB14499	sulfuric acid	OTYBMLCTZGSZBG-UHFFFAOYSA-L
DB14501	glycine	YJYOLOWXCPIBSY-UHFFFAOYSA-L
DB14501	sulfuric acid	YJYOLOWXCPIBSY-UHFFFAOYSA-L
DB14502	phosphoric acid	BNIILDVGGAEEIG-UHFFFAOYSA-L
DB14502	sodium phosphate	BNIILDVGGAEEIG-UHFFFAOYSA-L
DB14505	sodium borate	UQGFMSUEHSUPRD-UHFFFAOYSA-N
