drugbank_id	actor_id	name	inchi_key
DB04825	1049-27-0	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N
DB04825	21156-48-9	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N
DB04825	390-64-7	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N
DB04825	47445-84-1	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N
DB04825	69-43-2	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N
DB04825	85610-72-6	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N
DB04825	93981-68-1	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N
DB04826	16509-35-6	Thenalidine	KLOHYVOVXOUKQI-UHFFFAOYSA-N
DB04826	53892-20-9	Thenalidine	KLOHYVOVXOUKQI-UHFFFAOYSA-N
DB04826	86-12-4	Thenalidine	KLOHYVOVXOUKQI-UHFFFAOYSA-N
DB04827	121382-27-2	Urethane	JOYRKODLDBILNP-UHFFFAOYSA-N
DB04827	26680-22-8	Urethane	JOYRKODLDBILNP-UHFFFAOYSA-N
DB04827	51-79-6	Urethane	JOYRKODLDBILNP-UHFFFAOYSA-N
DB04828	33369-31-2	Zomepirac	ZXVNMYWKKDOREA-UHFFFAOYSA-N
DB04828	64092-48-4	Zomepirac	ZXVNMYWKKDOREA-UHFFFAOYSA-N
DB04828	64092-49-5	Zomepirac	ZXVNMYWKKDOREA-UHFFFAOYSA-N
DB04829	15232-63-0	Lysergic acid diethylamide	VAYOSLLFUXYJDT-RDTXWAMCSA-N
DB04829	2126-78-5	Lysergic acid diethylamide	VAYOSLLFUXYJDT-RDTXWAMCSA-N
DB04829	24656-41-5	Lysergic acid diethylamide	VAYOSLLFUXYJDT-RDTXWAMCSA-N
DB04829	32426-57-6	Lysergic acid diethylamide	VAYOSLLFUXYJDT-RDTXWAMCSA-N
DB04829	50-37-3	Lysergic acid diethylamide	VAYOSLLFUXYJDT-RDTXWAMCSA-N
DB04830	692-13-7	Buformin	XSEUMFJMFFMCIU-UHFFFAOYSA-N
DB04831	40180-04-9	Tienilic acid	AGHANLSBXUWXTB-UHFFFAOYSA-N
DB04832	56775-88-3	Zimelidine	OYPPVKRFBIWMSX-SXGWCWSVSA-N
DB04832	60525-15-7	Zimelidine	OYPPVKRFBIWMSX-SXGWCWSVSA-N
DB04832	61129-30-4	Zimelidine	OYPPVKRFBIWMSX-SXGWCWSVSA-N
DB04833	2915-01-7	Methaqualone	JEYCTXHKTXCGPB-UHFFFAOYSA-N
DB04833	340-56-7	Methaqualone	JEYCTXHKTXCGPB-UHFFFAOYSA-N
DB04833	56335-22-9	Methaqualone	JEYCTXHKTXCGPB-UHFFFAOYSA-N
DB04833	72-44-6	Methaqualone	JEYCTXHKTXCGPB-UHFFFAOYSA-N
DB04833	8076-99-1	Methaqualone	JEYCTXHKTXCGPB-UHFFFAOYSA-N
DB04833	93857-34-2	Methaqualone	JEYCTXHKTXCGPB-UHFFFAOYSA-N
DB04834	156137-99-4	Rapacuronium	HTIKWNNIPGXLGM-YLINKJIISA-N
DB04835	376348-65-1	Maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04835	674782-29-7	Maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04836	30272-08-3	Amineptine	ONNOFKFOZAJDHT-UHFFFAOYSA-N
DB04836	57574-09-1	Amineptine	ONNOFKFOZAJDHT-UHFFFAOYSA-N
DB04837	511-13-7	Clofedanol	WRCHFMBCVFFYEQ-UHFFFAOYSA-N
DB04837	791-35-5	Clofedanol	WRCHFMBCVFFYEQ-UHFFFAOYSA-N
DB04838	28283-32-1	Cyclandelate	WZHCOOQXZCIUNC-UHFFFAOYSA-N
DB04838	456-59-7	Cyclandelate	WZHCOOQXZCIUNC-UHFFFAOYSA-N
DB04838	84930-23-4	Cyclandelate	WZHCOOQXZCIUNC-UHFFFAOYSA-N
DB04839	427-51-0	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N
DB04839	60528-19-0	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N
DB04840	1131-64-2	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04840	1131-65-3	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04840	1131-66-4	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04840	581-88-4	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04841	120702-98-9	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04841	27064-95-5	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04841	30484-77-6	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04841	40218-96-0	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04841	52468-60-7	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04841	53114-47-9	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04842	1841-19-6	Fluspirilene	QOYHHIBFXOOADH-UHFFFAOYSA-N
DB04843	25990-43-6	Mepenzolate	GKNPSSNBBWDAGH-UHFFFAOYSA-N
DB04843	76-90-4	Mepenzolate	GKNPSSNBBWDAGH-UHFFFAOYSA-N
DB04844	58-46-8	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04845	219989-84-1	Ixabepilone	FABUFPQFXZVHFB-PVYNADRNSA-N
DB04846	102293-39-0	Celiprolol	JOATXPAWOHTVSZ-UHFFFAOYSA-N
DB04846	125638-91-7	Celiprolol	JOATXPAWOHTVSZ-UHFFFAOYSA-N
DB04846	56980-93-9	Celiprolol	JOATXPAWOHTVSZ-UHFFFAOYSA-N
DB04846	57470-78-7	Celiprolol	JOATXPAWOHTVSZ-UHFFFAOYSA-N
DB04849	288383-20-0	Cediranib	XXJWYDDUDKYVKI-UHFFFAOYSA-N
DB04849	857036-77-2	Cediranib	XXJWYDDUDKYVKI-UHFFFAOYSA-N
DB04850	252260-02-9	Posizolid	HBUJYEUPIIJJOS-PBHICJAKSA-N
DB04851	159997-94-1	Biricodar	CGVWPQOFHSAKRR-NDEPHWFRSA-N
DB04851	174254-13-8	Biricodar	CGVWPQOFHSAKRR-NDEPHWFRSA-N
DB04852	177469-96-4	Implitapide	AMNXBQPRODZJQR-DITALETJSA-N
DB04853	144348-08-3	Binodenoson	XJFMHMFFBSOEPR-DNZQAUTHSA-N
DB04854	144060-53-7	Febuxostat	BQSJTQLCZDPROO-UHFFFAOYSA-N
DB04855	141625-93-6	Dronedarone	ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
DB04855	141626-36-0	Dronedarone	ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
DB04856	107097-80-3	Dexloxiglumide	QNQZBKQEIFTHFZ-GOSISDBHSA-N
DB04856	119817-90-2	Dexloxiglumide	QNQZBKQEIFTHFZ-GOSISDBHSA-N
DB04857	171655-91-7	Brasofensine	NRLIFEGHTNUYFL-QJDHNRDASA-N
DB04857	171655-92-8	Brasofensine	NRLIFEGHTNUYFL-QJDHNRDASA-N
DB04857	173830-14-3	Brasofensine	NRLIFEGHTNUYFL-QJDHNRDASA-N
DB04858	27314-97-2	Tirapazamine	ORYDPOVDJJZGHQ-UHFFFAOYSA-N
DB04859	142852-50-4	Zanapezil	PMBLXLOXUGVTGB-UHFFFAOYSA-N
DB04859	142852-51-5	Zanapezil	PMBLXLOXUGVTGB-UHFFFAOYSA-N
DB04859	263248-42-6	Zanapezil	PMBLXLOXUGVTGB-UHFFFAOYSA-N
DB04860	122970-40-5	Isatoribine	TZYVRXZQAWPIAB-FCLHUMLKSA-N
DB04860	198832-38-1	Isatoribine	TZYVRXZQAWPIAB-FCLHUMLKSA-N
DB04861	104365-59-5	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	118457-14-0	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	118457-15-1	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	118457-16-2	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	152520-56-4	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	99200-09-6	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04862	198821-22-6	Merimepodib	JBPUGFODGPKTDW-SFHVURJKSA-N
DB04863	149503-79-7	Lefradafiban	PGCFXITVMNNKON-ROUUACIJSA-N
DB04864	102518-79-6	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04865	26833-87-4	Omacetaxine mepesuccinate	HYFHYPWGAURHIV-JFIAXGOJSA-N
DB04866	1217623-74-9	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04866	17395-31-2	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04866	55837-20-2	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04866	64924-67-0	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04866	82186-71-8	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04867	136381-85-6	Lintitript	ILNRQFBVVQUOLP-UHFFFAOYSA-N
DB04868	641571-10-0	Nilotinib	HHZIURLSWUIHRB-UHFFFAOYSA-N
DB04869	204697-65-4	Olcegepant	ITIXDWVDFFXNEG-JHOUSYSJSA-N
DB04870	180003-17-2	Oleoyl-estrone	IMIPDPVHGGHVNH-YWVHRCQQSA-N
DB04871	616202-92-7	Lorcaserin	XTTZERNUQAFMOF-QMMMGPOBSA-N
DB04871	846589-98-8	Lorcaserin	XTTZERNUQAFMOF-QMMMGPOBSA-N
DB04872	160492-56-8	Osanetant	DZOJBGLFWINFBF-UMSFTDKQSA-N
DB04872	173050-51-6	Osanetant	DZOJBGLFWINFBF-UMSFTDKQSA-N
DB04873	152811-62-6	Piboserod	KVCSJPATKXABRQ-UHFFFAOYSA-N
DB04873	178273-87-5	Piboserod	KVCSJPATKXABRQ-UHFFFAOYSA-N
DB04874	106233-03-8	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	109-06-8	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	113962-65-5	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	1333-41-1	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	13550-49-7	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	13587-49-0	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	13780-28-4	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	13981-22-1	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	13981-43-6	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	13981-62-9	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	13981-72-1	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	14158-34-0	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	14390-96-6	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	14798-03-9	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	14914-35-3	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	15194-15-7	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	15585-26-9	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	16887-00-6	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	17778-88-0	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	208990-07-2	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	22542-10-5	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	2655-25-6	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	34819-78-8	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	52962-96-6	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	6684-80-6	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	7647-01-0	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	7664-41-7	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	7698-05-7	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	84796-14-5	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04875	192755-52-5	Pralnacasan	CXAGHAZMQSCAKJ-WAHHBDPQSA-N
DB04876	274901-16-5	Vildagliptin	SYOKIDBDQMKNDQ-XWTIBIIYSA-N
DB04877	3371-85-5	Voacamine	VCMIRXRRQJNZJT-XRMSBCOFSA-N
DB04878	112653-29-9	Voglibose	FZNCGRZWXLXZSZ-CIQUZCHMSA-N
DB04878	83480-29-9	Voglibose	FZNCGRZWXLXZSZ-CIQUZCHMSA-N
DB04879	212141-54-3	Vatalanib	YCOYDOIWSSHVCK-UHFFFAOYSA-N
DB04879	212142-18-2	Vatalanib	YCOYDOIWSSHVCK-UHFFFAOYSA-N
DB04880	77671-31-9	Enoximone	ZJKNESGOIKRXQY-UHFFFAOYSA-N
DB04881	143664-11-3	Elacridar	OSFCMRGOZNQUSW-UHFFFAOYSA-N
DB04881	143851-98-3	Elacridar	OSFCMRGOZNQUSW-UHFFFAOYSA-N
DB04881	178436-75-4	Elacridar	OSFCMRGOZNQUSW-UHFFFAOYSA-N
DB04882	174402-32-5	Edotecarin	QMVPQBFHUJZJCS-NTKFZFFISA-N
DB04883	171714-84-4	Darusentan	FEJVSJIALLTFRP-LJQANCHMSA-N
DB04884	119356-77-3	Dapoxetine	USRHYDPUVLEVMC-FQEVSTJZSA-N
DB04884	129938-20-1	Dapoxetine	USRHYDPUVLEVMC-FQEVSTJZSA-N
DB04885	120635-74-7	Cilansetron	NCNFDKWULDWJDS-OAHLLOKOSA-N
DB04885	209859-87-0	Cilansetron	NCNFDKWULDWJDS-OAHLLOKOSA-N
DB04886	142632-32-4	Calanolide A	NIDRYBLTWYFCFV-FMTVUPSXSA-N
DB04886	142632-33-5	Calanolide A	NIDRYBLTWYFCFV-FMTVUPSXSA-N
DB04886	142632-35-7	Calanolide A	NIDRYBLTWYFCFV-FMTVUPSXSA-N
DB04886	163661-45-8	Calanolide A	NIDRYBLTWYFCFV-FMTVUPSXSA-N
DB04886	179605-72-2	Calanolide A	NIDRYBLTWYFCFV-FMTVUPSXSA-N
DB04886	909-14-8	Calanolide A	NIDRYBLTWYFCFV-FMTVUPSXSA-N
DB04887	313682-08-5	Brecanavir	JORVRJNILJXMMG-OLNQLETPSA-N
DB04888	350992-10-8	Bifeprunox	CYGODHVAJQTCBG-UHFFFAOYSA-N
DB04888	350992-13-1	Bifeprunox	CYGODHVAJQTCBG-UHFFFAOYSA-N
DB04888	362524-71-8	Bifeprunox	CYGODHVAJQTCBG-UHFFFAOYSA-N
DB04889	66504-75-4	Bicifadine	OFYVIGTWSQPCLF-UHFFFAOYSA-N
DB04889	71195-57-8	Bicifadine	OFYVIGTWSQPCLF-UHFFFAOYSA-N
DB04890	125602-71-3	Bepotastine	YWGDOWXRIALTES-UHFFFAOYSA-N
DB04890	190786-44-8	Bepotastine	YWGDOWXRIALTES-UHFFFAOYSA-N
DB04891	524067-21-8	Becocalcidiol	QSLUXQQUPXBIHH-YHSKWIAJSA-N
DB04892	101246-66-6	Phenserine	PBHFNBQPZCRWQP-QUCCMNQESA-N
DB04892	109349-04-4	Phenserine	PBHFNBQPZCRWQP-QUCCMNQESA-N
DB04892	156910-61-1	Phenserine	PBHFNBQPZCRWQP-QUCCMNQESA-N
DB04896	101152-94-7	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	105310-09-6	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	105310-47-2	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	86181-08-0	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	92623-85-3	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04898	192939-46-1	Ximelagatran	ZXIBCJHYVWYIKI-PZJWPPBQSA-N
DB04903	133737-32-3	Pagoclone	HIUPRQPBWVEQJJ-UHFFFAOYSA-N
DB04903	133737-48-1	Pagoclone	HIUPRQPBWVEQJJ-UHFFFAOYSA-N
DB04905	92981-78-7	Tesmilifene	NFIXBCVWIPOYCD-UHFFFAOYSA-N
DB04905	98774-23-3	Tesmilifene	NFIXBCVWIPOYCD-UHFFFAOYSA-N
DB04909	5330-29-0	Sitamaquine	RVAKDGYPIVSYEU-UHFFFAOYSA-N
DB04909	57695-04-2	Sitamaquine	RVAKDGYPIVSYEU-UHFFFAOYSA-N
DB04910	20559-55-1	Oxibendazole	RAOCRURYZCVHMG-UHFFFAOYSA-N
DB04911	171099-57-3	Oritavancin	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04911	192564-14-0	Oritavancin	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04912	106344-20-1	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	113962-65-5	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	13981-43-6	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	13981-72-1	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	14158-34-0	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	14354-67-7	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	15585-26-9	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	16755-93-4	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	16887-00-6	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	18040-04-5	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	187587-31-1	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	21158-51-0	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	22537-50-4	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	7647-01-0	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04912	7698-05-7	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04915	81267-65-4	Idronoxil	ZZUBHVMHNVYXRR-UHFFFAOYSA-N
DB04917	88721-77-1	Renzapride	YFUAYKVMQVBSNG-UHFFFAOYSA-N
DB04920	166432-28-6	Clevidipine	KPBZROQVTHLCDU-UHFFFAOYSA-N
DB04920	167221-71-8	Clevidipine	KPBZROQVTHLCDU-UHFFFAOYSA-N
DB04924	122892-31-3	Itopride	QQQIECGTIMUVDS-UHFFFAOYSA-N
DB04924	122898-67-3	Itopride	QQQIECGTIMUVDS-UHFFFAOYSA-N
DB04926	219810-59-0	Neramexane	OGZQTTHDGQBLBT-UHFFFAOYSA-N
DB04926	457068-92-7	Neramexane	OGZQTTHDGQBLBT-UHFFFAOYSA-N
DB04930	51877-74-8	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	52341-32-9	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	52341-33-0	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	52645-53-1	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	54774-45-7	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	54774-46-8	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	54774-47-9	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	55830-67-6	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	60018-95-3	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	61949-76-6	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	61949-77-7	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	65272-43-7	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	75217-24-2	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	94413-59-9	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04930	98119-34-7	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04933	185954-98-7	Eritoran	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04933	185955-34-4	Eritoran	BPSMYQFMCXXNPC-MFCPCZTFSA-N
DB04934	129791-92-0	Rifalazil	UEFHFKKWYKVLDC-HTQYORAHSA-N
DB04936	10597-68-9	Tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	10597-69-0	Tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	17598-81-1	Tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	23140-52-5	Tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	30237-26-4	Tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	3615-39-2	Tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	551-68-8	Tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04936	87-79-6	Tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04938	128607-22-7	Ospemifene	LUMKNAVTFCDUIE-VHXPQNKSSA-N
DB04942	94497-51-5	Tamibarotene	MUTNCGKQJGXKEM-UHFFFAOYSA-N
DB04944	2627-69-2	Acadesine	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04944	37642-57-2	Acadesine	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04946	133454-47-4	Iloperidone	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04947	180468-34-2	Altropane	GTQLIPQFXVKRKJ-UNSMHXHVSA-N
DB04948	21498-08-8	Lofexidine	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	31036-80-3	Lofexidine	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	81447-78-1	Lofexidine	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	81447-79-2	Lofexidine	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04951	53179-13-8	Pirfenidone	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04952	81988-88-7	Ramoplanin	KGZHFKDNSAEOJX-GVRPVQITSA-N
DB04953	150812-12-7	Ezogabine	PCOBBVZJEWWZFR-UHFFFAOYSA-N
DB04954	204512-90-3	Tecadenoson	OESBDSFYJMDRJY-BAYCTPFLSA-N
DB04957	149888-94-8	Azimilide	MREBEPTUUMTTIA-UHFFFAOYSA-N
DB04957	149908-53-2	Azimilide	MREBEPTUUMTTIA-UHFFFAOYSA-N
DB04960	192185-68-5	Tipifarnib	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	192185-72-1	Tipifarnib	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04961	141196-85-2	Troxacitabine	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04961	145918-75-8	Troxacitabine	RXRGZNYSEHTMHC-BQBZGAKWSA-N
DB04967	16170-84-6	Lucanthone	FBQPGGIHOFZRGH-UHFFFAOYSA-N
DB04967	16170-85-7	Lucanthone	FBQPGGIHOFZRGH-UHFFFAOYSA-N
DB04967	16170-88-0	Lucanthone	FBQPGGIHOFZRGH-UHFFFAOYSA-N
DB04967	479-50-5	Lucanthone	FBQPGGIHOFZRGH-UHFFFAOYSA-N
DB04967	548-57-2	Lucanthone	FBQPGGIHOFZRGH-UHFFFAOYSA-N
DB04970	132449-46-8	Lesopitron	AHCPKWJUALHOPH-UHFFFAOYSA-N
DB04970	132449-89-9	Lesopitron	AHCPKWJUALHOPH-UHFFFAOYSA-N
DB04971	170861-63-9	Reglitazar	QBQLYIISSRXYKL-UHFFFAOYSA-N
DB04972	439943-59-6	Canfosfamide	OJLHWPALWODJPQ-QNWVGRARSA-N
DB04975	136470-65-0	Banoxantrone	YZBAXVICWUUHGG-UHFFFAOYSA-N
DB04982	143691-37-6	Talampanel	JACAAXNEHGBPOQ-LLVKDONJSA-N
DB04982	143692-40-4	Talampanel	JACAAXNEHGBPOQ-LLVKDONJSA-N
DB04982	161832-65-1	Talampanel	JACAAXNEHGBPOQ-LLVKDONJSA-N
DB04983	211448-85-0	Denufosol	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04983	318250-11-2	Denufosol	FPNPSEMJLALQSA-MIYUEGBISA-N
DB04996	106233-03-8	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	108-91-8	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	1112-02-3	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	113962-65-5	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	1186-52-3	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	13550-49-7	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	13587-49-0	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	13780-28-4	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	13981-22-1	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	13981-43-6	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	13981-62-9	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	13981-72-1	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	14158-34-0	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	14390-96-6	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	14798-03-9	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	14914-35-3	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15194-15-7	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	15585-26-9	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	157090-22-7	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	16887-00-6	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	17778-88-0	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	208990-07-2	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	22541-31-7	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	2655-25-6	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	34819-78-8	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	64-19-7	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
