drugbank_id	mcule_id	name	inchi_key
DB04116	MCULE-6880464706	Allolactose	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04119	MCULE-6124492894	Hexatantalum Dodecabromide	YWYIQTPPCOBSGN-UHFFFAOYSA-M
DB04120	MCULE-3649506114	4-Methyl-1,2-Benzenediol	ZBCATMYQYDCTIZ-UHFFFAOYSA-N
DB04124	MCULE-5464511691	Aurodox	NTAHMPNXQOYXSX-WKSONYIQSA-N
DB04130	MCULE-8117732950	5-Methoxybenzimidazole	ILMHAGCURJPNRZ-UHFFFAOYSA-N
DB04141	MCULE-8433345996	2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol	JVAZJLFFSJARQM-YBXAARCKSA-N
DB04145	MCULE-4350730997	Nicotinyl alcohol	MVQVNTPHUGQQHK-UHFFFAOYSA-N
DB04156	MCULE-2361956978	Aspartate Beryllium Trifluoride	HSAVTCVIBRBWGG-VKZMHLLXSA-K
DB04160	MCULE-7221126244	Pyrophosphoric acid	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04161	MCULE-3730796130	Propionamide	QLNJFJADRCOGBJ-UHFFFAOYSA-N
DB04165	MCULE-7316825141	Valpromide	OMOMUFTZPTXCHP-UHFFFAOYSA-N
DB04166	MCULE-8970106555	Anthranilic acid	RWZYAGGXGHYGMB-UHFFFAOYSA-N
DB04167	MCULE-1934887222	Aceglutamide	KSMRODHGGIIXDV-YFKPBYRVSA-N
DB04168	MCULE-1325908642	2-Amino-5-Bromo-6-Phenylpyrimidin-4-Ol	CIUUIPMOFZIWIZ-UHFFFAOYSA-N
DB04171	MCULE-4076270773	D-Isovaline	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04171	MCULE-9925925283	D-Isovaline	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04173	MCULE-2893373023	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04175	MCULE-9198907003	Mdl-29951	KNBSYZNKEAWABY-UHFFFAOYSA-N
DB04177	MCULE-1542720935	4-(3,14-Dihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One	XZTUSOXSLKTKJQ-CESUGQOBSA-N
DB04177	MCULE-2541512222	4-(3,14-Dihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One	XZTUSOXSLKTKJQ-CESUGQOBSA-N
DB04179	MCULE-3934334695	Benzofuran	IANQTJSKSUMEQM-UHFFFAOYSA-N
DB04183	MCULE-7232226851	Methylmalonic Acid	ZIYVHBGGAOATLY-UHFFFAOYSA-N
DB04185	MCULE-4690406880	Norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04185	MCULE-5263067403	Norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04193	MCULE-8005652100	L-Homoserine	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04193	MCULE-9642233758	L-Homoserine	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04194	MCULE-5834022285	Chitotriose	WZZVUHWLNMNWLW-VFCSDQTKSA-N
DB04200	MCULE-2004788067	Matairesinol	MATGKVZWFZHCLI-LSDHHAIUSA-N
DB04206	MCULE-5628776627	Nz2-Tryptophan	SNLOIIPRZGMRAB-QMMMGPOBSA-N
DB04206	MCULE-5682942023	Nz2-Tryptophan	SNLOIIPRZGMRAB-QMMMGPOBSA-N
DB04206	MCULE-5769182405	Nz2-Tryptophan	SNLOIIPRZGMRAB-QMMMGPOBSA-N
DB04208	MCULE-7250132283	3-(3,4-Dimethoxyphenyl)Propionic Acid	LHHKQWQTBCTDQM-UHFFFAOYSA-N
DB04209	MCULE-5255183860	Dequalinium	PCSWXVJAIHCTMO-UHFFFAOYSA-P
DB04209	MCULE-8435600697	Dequalinium	PCSWXVJAIHCTMO-UHFFFAOYSA-P
DB04213	MCULE-7021945009	N-Cyclohexyl-N'-(Propyl)Phenyl Urea	HBTZVNKXMFGOOJ-UHFFFAOYSA-N
DB04214	MCULE-5038636902	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04216	MCULE-2433372790	Quercetin	REFJWTPEDVJJIY-UHFFFAOYSA-N
DB04221	MCULE-9525487385	Didecyldimethylammonium	JGFDZZLUDWMUQH-UHFFFAOYSA-N
DB04223	MCULE-1213701360	Nitroarginine	MRAUNPAHJZDYCK-BYPYZUCNSA-N
DB04223	MCULE-6760819058	Nitroarginine	MRAUNPAHJZDYCK-BYPYZUCNSA-N
DB04224	MCULE-9547538729	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04231	MCULE-1410806694	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	MCULE-5770884147	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	MCULE-9788063146	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04236	MCULE-4101569242	2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol	UDQCRUSSQAXPJY-VIFPVBQESA-N
DB04236	MCULE-4419819481	2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol	UDQCRUSSQAXPJY-VIFPVBQESA-N
DB04242	MCULE-1367764897	P-Hydroxybenzoic Acid	FJKROLUGYXJWQN-UHFFFAOYSA-N
DB04250	MCULE-2436087085	Butyrylthiocholine	AWBGQVBMGBZGLS-UHFFFAOYSA-N
DB04250	MCULE-7424906268	Butyrylthiocholine	AWBGQVBMGBZGLS-UHFFFAOYSA-N
DB04252	MCULE-1014975815	N-Carbamoyl-L-Aspartate	HLKXYZVTANABHZ-REOHCLBHSA-N
DB04252	MCULE-2523426634	N-Carbamoyl-L-Aspartate	HLKXYZVTANABHZ-REOHCLBHSA-N
DB04252	MCULE-5673284247	N-Carbamoyl-L-Aspartate	HLKXYZVTANABHZ-REOHCLBHSA-N
DB04267	MCULE-1484050836	Dipicolinic Acid	WJJMNDUMQPNECX-UHFFFAOYSA-N
DB04271	MCULE-6003338657	3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	BCKARVLFIJPHQU-UHFFFAOYSA-N
DB04272	MCULE-7981253226	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04274	MCULE-2337043419	5,4'-Dideoxyflavanone	SWAJPHCXKPCPQZ-AWEZNQCLSA-N
DB04274	MCULE-4224159241	5,4'-Dideoxyflavanone	SWAJPHCXKPCPQZ-AWEZNQCLSA-N
DB04275	MCULE-4114943625	N-acetylserotonin	MVAWJSIDNICKHF-UHFFFAOYSA-N
DB04283	MCULE-4091558699	2-Bromo-6-Hydroxy-Purine	ONXCBJOMYNPZNI-UHFFFAOYSA-N
DB04286	MCULE-2748557639	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	MCULE-3308600336	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	MCULE-3863845368	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	MCULE-4707689321	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	MCULE-5117456353	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	MCULE-5867688200	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	MCULE-6170420366	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	MCULE-9012637888	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	MCULE-9608505112	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	MCULE-9731791240	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04291	MCULE-3619505381	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04291	MCULE-3842441492	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04291	MCULE-5835109660	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04291	MCULE-7930915902	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04296	MCULE-5139613224	5-Oxo-L-Norleucine	KSIJECNNZVKMJG-YFKPBYRVSA-N
DB04296	MCULE-8967685921	5-Oxo-L-Norleucine	KSIJECNNZVKMJG-YFKPBYRVSA-N
DB04299	MCULE-1113222985	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04299	MCULE-3549142744	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04299	MCULE-6787180735	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04299	MCULE-9920754312	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04304	MCULE-6716661574	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04306	MCULE-8600056307	5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine	UOJFGEAPSYQDIP-UHFFFAOYSA-N
DB04308	MCULE-3619505381	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04308	MCULE-3842441492	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04308	MCULE-5835109660	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04308	MCULE-7930915902	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04311	MCULE-8668959909	4-Phenylbutylamine	AGNFWIZBEATIAK-UHFFFAOYSA-N
DB04313	MCULE-7699599383	(3S)-3-methyl-D-aspartic acid	LXRUAYBIUSUULX-STHAYSLISA-N
DB04325	MCULE-5305816256	Phenethylamine	BHHGXPLMPWCGHP-UHFFFAOYSA-N
DB04329	MCULE-5359867154	Isoquinoline	AWJUIBRHMBBTKR-UHFFFAOYSA-N
DB04331	MCULE-3421018410	Monastrol	LOBCDGHHHHGHFA-LBPRGKRZSA-N
DB04331	MCULE-4249145995	Monastrol	LOBCDGHHHHGHFA-LBPRGKRZSA-N
DB04331	MCULE-4594335775	Monastrol	LOBCDGHHHHGHFA-LBPRGKRZSA-N
DB04332	MCULE-8343383217	2-{2-[2-2-(Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethanol	ZNYRFEPBTVGZDN-UHFFFAOYSA-N
DB04333	MCULE-1106731228	Octamethylenediamine	PWGJDPKCLMLPJW-UHFFFAOYSA-N
DB04335	MCULE-1046895325	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	MCULE-3095132846	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	MCULE-3744522615	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	MCULE-4519365905	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	MCULE-4906567992	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	MCULE-7128760083	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	MCULE-7209932666	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	MCULE-7511423611	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	MCULE-8111945532	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	MCULE-8723742579	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04339	MCULE-1997609241	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04343	MCULE-5307898766	Glyoxylic acid	HHLFWLYXYJOTON-UHFFFAOYSA-N
DB04345	MCULE-5847165177	Lumichrome	ZJTJUVIJVLLGSP-UHFFFAOYSA-N
DB04349	MCULE-4464598400	(S)-propane-1,2-diol	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04349	MCULE-5574440784	(S)-propane-1,2-diol	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04349	MCULE-6582852191	(S)-propane-1,2-diol	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04351	MCULE-2952775308	Aconitate Ion	GTZCVFVGUGFEME-IWQZZHSRSA-K
DB04351	MCULE-4820808264	Aconitate Ion	GTZCVFVGUGFEME-IWQZZHSRSA-K
DB04360	MCULE-8106394039	Benzo[B]Thiophene-2-Boronic Acid	YNCYPMUJDDXIRH-UHFFFAOYSA-N
DB04364	MCULE-5374414264	(R)-acetoin	ROWKJAVDOGWPAT-GSVOUGTGSA-N
DB04365	MCULE-7085698770	Arecoline	HJJPJSXJAXAIPN-UHFFFAOYSA-N
DB04365	MCULE-7834041957	Arecoline	HJJPJSXJAXAIPN-UHFFFAOYSA-N
DB04377	MCULE-9846508304	Meglutol	NPOAOTPXWNWTSH-UHFFFAOYSA-N
DB04380	MCULE-5327019203	Allantoate	NUCLJNSWZCHRKL-UHFFFAOYSA-M
DB04381	MCULE-2497362981	Crotonaldehyde	MLUCVPSAIODCQM-NSCUHMNNSA-N
DB04381	MCULE-9924705308	Crotonaldehyde	MLUCVPSAIODCQM-NSCUHMNNSA-N
DB04383	MCULE-2989454077	L-valinol	NWYYWIJOWOLJNR-RXMQYKEDSA-N
DB04385	MCULE-9299015048	3-Deazacytidine	OGADSZTVCUXSOK-PEBGCTIMSA-N
DB04387	MCULE-8144051276	1-Hydroxy-2-Amino-3-Cyclohexylpropane	QWDRYURVUDZKSG-VIFPVBQESA-N
DB04387	MCULE-8374243800	1-Hydroxy-2-Amino-3-Cyclohexylpropane	QWDRYURVUDZKSG-VIFPVBQESA-N
DB04394	MCULE-6956243223	3-Nitro-4-(2-Oxo-Pyrrolidin-1-Yl)-Benzenesulfonamide	FPCPYSKJIRSWIG-UHFFFAOYSA-N
DB04397	MCULE-9788063146	Alpha-D-Glucose-1-Phosphate-6-Vanadate	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04398	MCULE-5387110670	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	MCULE-8864689875	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04410	MCULE-1006208888	3-Phenylpropylamine	LYUQWQRTDLVQGA-UHFFFAOYSA-N
DB04414	MCULE-9788063146	Heptamolybdate	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04417	MCULE-5860903209	P-Nitrophenol	BTJIUGUIPKRLHP-UHFFFAOYSA-N
DB04419	MCULE-3687527484	D-norleucine	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04419	MCULE-4930484202	D-norleucine	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04419	MCULE-7427914532	D-norleucine	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04422	MCULE-2655382580	2-Amino-4-Mercapto-Butyric Acid	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04422	MCULE-4021115723	2-Amino-4-Mercapto-Butyric Acid	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04422	MCULE-8057550187	2-Amino-4-Mercapto-Butyric Acid	FFFHZYDWPBMWHY-VKHMYHEASA-N
DB04426	MCULE-4632200776	Alpha-Methyl-N-Acetyl-D-Glucosamine	ZEVOCXOZYFLVKN-JGKVKWKGSA-N
DB04429	MCULE-6331583005	4'-Hydroxyflavanone	ZLHVIYHWWQYJID-HNNXBMFYSA-N
DB04429	MCULE-7882201439	4'-Hydroxyflavanone	ZLHVIYHWWQYJID-HNNXBMFYSA-N
DB04436	MCULE-9537492620	3-Fluoro-L-tyrosine	VIIAUOZUUGXERI-ZETCQYMHSA-N
DB04440	MCULE-6299235455	Nebularine	MRWXACSTFXYYMV-FDDDBJFASA-N
DB04441	MCULE-2497721739	2-Fluoroadenosine	HBUBKKRHXORPQB-UUOKFMHZSA-N
DB04444	MCULE-2361956978	Tetrafluoroaluminate Ion	UYOMQIYKOOHAMK-UHFFFAOYSA-J
DB04444	MCULE-9699231474	Tetrafluoroaluminate Ion	UYOMQIYKOOHAMK-UHFFFAOYSA-J
DB04445	MCULE-1248604119	Mercuric iodide	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04445	MCULE-6152801555	Mercuric iodide	YFDLHELOZYVNJE-UHFFFAOYSA-L
DB04447	MCULE-7432075835	1,4-Dithiothreitol	VHJLVAABSRFDPM-IMJSIDKUSA-N
DB04447	MCULE-8883019394	1,4-Dithiothreitol	VHJLVAABSRFDPM-IMJSIDKUSA-N
DB04448	MCULE-7195016501	2,4-Difluorobenzyl Alcohol 2,4-Difluoro-1-(Hydroxymethyl)Benzene	NIJZBWHOHNWJBX-UHFFFAOYSA-N
DB04450	MCULE-2029113652	Heptyl 1-Thiohexopyranoside	HPEGNLMTTNTJSP-LBELIVKGSA-N
DB04450	MCULE-9450694770	Heptyl 1-Thiohexopyranoside	HPEGNLMTTNTJSP-LBELIVKGSA-N
DB04452	MCULE-8301818484	Aminoquinuride	HOUSDILKOJMENG-UHFFFAOYSA-N
DB04454	MCULE-2132009026	Alpha-Aminobutyric Acid	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04454	MCULE-3597025691	Alpha-Aminobutyric Acid	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04454	MCULE-9662763952	Alpha-Aminobutyric Acid	QWCKQJZIFLGMSD-GSVOUGTGSA-N
DB04455	MCULE-8745470661	N,N,N-trimethylglycinium	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04464	MCULE-1321874627	N-Formylmethionine	PYUSHNKNPOHWEZ-YFKPBYRVSA-N
DB04465	MCULE-2333127533	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MCULE-5999084403	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04469	MCULE-4862785751	1-(4-Methoxyphenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	ZDSXCFSUGVAQSB-UHFFFAOYSA-N
DB04473	MCULE-2639086971	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MCULE-2813685693	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MCULE-2970134024	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MCULE-3786615821	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MCULE-5232225691	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MCULE-5873973591	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MCULE-7773504154	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MCULE-8022241440	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MCULE-8713847175	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04473	MCULE-9086198168	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04474	MCULE-5203091991	1-Anilino-8-Naphthalene Sulfonate	FWEOQOXTVHGIFQ-UHFFFAOYSA-N
DB04481	MCULE-8013265935	Meso-Erythritol	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04481	MCULE-9009953851	Meso-Erythritol	UNXHWFMMPAWVPI-ZXZARUISSA-N
DB04484	MCULE-2871230838	L-phenylalaninol	STVVMTBJNDTZBF-VIFPVBQESA-N
DB04484	MCULE-5041919913	L-phenylalaninol	STVVMTBJNDTZBF-VIFPVBQESA-N
DB04485	MCULE-1182948789	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	MCULE-2001787486	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	MCULE-2349746311	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	MCULE-3214041035	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	MCULE-3606109379	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	MCULE-5223356651	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	MCULE-6384296929	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	MCULE-7222676614	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	MCULE-7680226016	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04494	MCULE-9788063146	Dihydroxy(oxo)molybdenum(6+)	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04499	MCULE-4265681704	R-Styrene Oxide	AWMVMTVKBNGEAK-QMMMGPOBSA-N
DB04499	MCULE-6101076761	R-Styrene Oxide	AWMVMTVKBNGEAK-QMMMGPOBSA-N
DB04499	MCULE-9798535259	R-Styrene Oxide	AWMVMTVKBNGEAK-QMMMGPOBSA-N
DB04500	MCULE-9560339064	Acedoben	QCXJEYYXVJIFCE-UHFFFAOYSA-N
DB04506	MCULE-3504782871	Chlorophyll B	NSMUHPMZFPKNMZ-VBYMZDBQSA-M
DB04511	MCULE-6644999819	N-Succinyl Methionine	CZFFMUMOBDIXJU-ZCFIWIBFSA-N
DB04512	MCULE-7827160463	2-Isobutyl-3-Methoxypyrazine	UXFSPRAGHGMRSQ-UHFFFAOYSA-N
DB04519	MCULE-5193957469	Caprylic acid	WWZKQHOCKIZLMA-UHFFFAOYSA-N
DB04520	MCULE-4038230189	(3s,8ar)-3-(4-Hydroxybenzyl)Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione	LSGOTAXPWMCUCK-RYUDHWBXSA-N
DB04520	MCULE-6751194955	(3s,8ar)-3-(4-Hydroxybenzyl)Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione	LSGOTAXPWMCUCK-RYUDHWBXSA-N
DB04522	MCULE-1695816394	Dexfosfoserine	BZQFBWGGLXLEPQ-REOHCLBHSA-N
DB04528	MCULE-6678680789	2,4-Dinitrophenol	UFBJCMHMOXMLKC-UHFFFAOYSA-N
DB04531	MCULE-3555968169	Benzylcysteine	GHBAYRBVXCRIHT-VIFPVBQESA-N
DB04531	MCULE-5041324075	Benzylcysteine	GHBAYRBVXCRIHT-VIFPVBQESA-N
DB04531	MCULE-8245870814	Benzylcysteine	GHBAYRBVXCRIHT-VIFPVBQESA-N
DB04532	MCULE-9442796928	Indole	SIKJAQJRHWYJAI-UHFFFAOYSA-N
DB04533	MCULE-2502307131	2-Amino-P-Cresol	ZMXYNJXDULEQCK-UHFFFAOYSA-N
DB04534	MCULE-9111482594	5-Nitroindazole	WSGURAYTCUVDQL-UHFFFAOYSA-N
DB04537	MCULE-3066097949	L-Tryptophanamide	JLSKPBDKNIXMBS-VIFPVBQESA-N
DB04537	MCULE-8443491955	L-Tryptophanamide	JLSKPBDKNIXMBS-VIFPVBQESA-N
DB04537	MCULE-8905113237	L-Tryptophanamide	JLSKPBDKNIXMBS-VIFPVBQESA-N
DB04538	MCULE-7699599383	threo-3-methyl-L-aspartic acid	LXRUAYBIUSUULX-HRFVKAFMSA-N
DB04539	MCULE-3308266821	Glyphosate	XDDAORKBJWWYJS-UHFFFAOYSA-O
DB04540	MCULE-5784478301	Cholesterol	HVYWMOMLDIMFJA-DPAQBDIFSA-N
DB04540	MCULE-6413140986	Cholesterol	HVYWMOMLDIMFJA-DPAQBDIFSA-N
DB04541	MCULE-2043730253	(8ar)-Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione	OWOHLURDBZHNGG-YFKPBYRVSA-N
DB04541	MCULE-2985739151	(8ar)-Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione	OWOHLURDBZHNGG-YFKPBYRVSA-N
DB04541	MCULE-9495678104	(8ar)-Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione	OWOHLURDBZHNGG-YFKPBYRVSA-N
DB04552	MCULE-3027710274	Niflumic acid	JZFPYUNJRRFVQU-UHFFFAOYSA-N
DB04552	MCULE-7341376445	Niflumic acid	JZFPYUNJRRFVQU-UHFFFAOYSA-N
DB04553	MCULE-7571698792	2-Oxobutanoic Acid	TYEYBOSBBBHJIV-UHFFFAOYSA-N
DB04553	MCULE-8360398438	2-Oxobutanoic Acid	TYEYBOSBBBHJIV-UHFFFAOYSA-N
DB04557	MCULE-7182736800	Arachidonic Acid	YZXBAPSDXZZRGB-DOFZRALJSA-N
DB04562	MCULE-6198986604	Tricarballylic Acid	KQTIIICEAUMSDG-UHFFFAOYSA-N
DB04564	MCULE-7110178584	Gluconolactone	PHOQVHQSTUBQQK-SQOUGZDYSA-N
DB04564	MCULE-8968794764	Gluconolactone	PHOQVHQSTUBQQK-SQOUGZDYSA-N
DB04564	MCULE-9821020615	Gluconolactone	PHOQVHQSTUBQQK-SQOUGZDYSA-N
DB04566	MCULE-2357185908	Inosinic Acid	GRSZFWQUAKGDAV-KQYNXXCUSA-N
DB04566	MCULE-7258048239	Inosinic Acid	GRSZFWQUAKGDAV-KQYNXXCUSA-N
DB04566	MCULE-7956034964	Inosinic Acid	GRSZFWQUAKGDAV-KQYNXXCUSA-N
DB04569	MCULE-1298671349	Formic Acid Benzyl Ester	UYWQUFXKFGHYNT-UHFFFAOYSA-N
DB04571	MCULE-5301264270	Trioxsalen	FMHHVULEAZTJMA-UHFFFAOYSA-N
DB04572	MCULE-5478761622	Thiotepa	FOCVUCIESVLUNU-UHFFFAOYSA-N
DB04573	MCULE-3406586138	Estriol	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04573	MCULE-4009524570	Estriol	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04577	MCULE-2207635152	1-(1-phenylcyclopentyl)methylamine	SJWOFBVBNFLWLP-UHFFFAOYSA-N
DB04577	MCULE-9776772475	1-(1-phenylcyclopentyl)methylamine	SJWOFBVBNFLWLP-UHFFFAOYSA-N
DB04580	MCULE-8485036701	1-Methyl-2-quinolone	QYEMNJMSULGQRD-UHFFFAOYSA-N
DB04581	MCULE-3938651517	1-benzylimidazole	KKKDZZRICRFGSD-UHFFFAOYSA-N
DB04582	MCULE-5064495052	IMAZAQUIN	CABMTIJINOIHOD-QGZVFWFLSA-N
DB04582	MCULE-6563137816	IMAZAQUIN	CABMTIJINOIHOD-QGZVFWFLSA-N
DB04582	MCULE-9104703192	IMAZAQUIN	CABMTIJINOIHOD-QGZVFWFLSA-N
DB04586	MCULE-5590917057	o-Bromophenol	VADKRMSMGWJZCF-UHFFFAOYSA-N
DB04592	MCULE-3743908958	3-Bromo-3-buten-1-ol	RTKMFQOHBDVEBC-UHFFFAOYSA-N
DB04605	MCULE-1908348310	5-Aminoisoquinoline	DTVYNUOOZIKEEX-UHFFFAOYSA-N
DB04605	MCULE-3485758539	5-Aminoisoquinoline	DTVYNUOOZIKEEX-UHFFFAOYSA-N
DB04619	MCULE-4710225344	Acetophenone	KWOLFJPFCHCOCG-UHFFFAOYSA-N
DB04620	MCULE-6366286422	Cycloleucine	NILQLFBWTXNUOE-UHFFFAOYSA-N
DB04622	MCULE-3461315237	N-ACETYLHISTAMINE	XJWPISBUKWZALE-UHFFFAOYSA-N
DB04622	MCULE-6059463994	N-ACETYLHISTAMINE	XJWPISBUKWZALE-UHFFFAOYSA-N
DB04626	MCULE-4694175745	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
DB04626	MCULE-5379346482	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
DB04626	MCULE-6899075946	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
